scaffold,start,end,mid,sites,pi_Hti1,pi_Hti2,dxy_Hti1_Hti2,Fst_Hti1_Hti2
scaffold_115,343996,388786,372343,25000,0.004491,0.004439,0.003902,-0.072085
scaffold_115,388787,421171,403936,25000,0.006735,0.006331,0.005754,-0.067907
scaffold_115,421172,710974,528917,25000,0.009528,0.009411,0.008473,-0.05947
scaffold_115,710975,772339,738017,25000,0.00469,0.005009,0.004243,-0.071453
scaffold_116,12633,437812,260232,25000,0.006359,0.006682,0.005708,-0.071156
scaffold_116,437813,625072,547886,25000,0.007373,0.005478,0.006151,-0.023307
scaffold_116,625073,768052,690192,18968,0.003644,0.004504,0.004239,0.021159
scaffold_117,64351,140178,90027,25000,0.001018,0.001339,0.001087,-0.043286
scaffold_117,140179,218028,175050,25000,0.001223,0.001323,0.001112,-0.072326
scaffold_117,218029,256445,239635,25000,0.001806,0.001861,0.001727,-0.03186
scaffold_117,256446,287590,271044,25000,0.000877,0.000815,0.000889,0.026131
scaffold_117,287591,347469,316422,25000,0.001205,0.001689,0.001415,-0.011982
scaffold_117,347470,445965,395105,25000,0.001097,0.001106,0.000968,-0.069197
scaffold_117,445966,477090,463986,25000,0.00108,0.001115,0.00097,-0.06589
scaffold_117,477091,738460,573866,25000,0.002008,0.002033,0.001825,-0.052957
scaffold_118,238312,389903,288257,25000,0.002116,0.002002,0.001828,-0.063637
scaffold_118,389904,514146,474188,25000,0.002068,0.001981,0.002002,-0.006047
scaffold_119,9242,38233,23977,25000,0.001217,0.002111,0.001889,0.067177
scaffold_119,38234,137308,82279,25000,0.001396,0.002085,0.001732,-0.002645
scaffold_119,137309,180295,153737,25000,0.001313,0.001381,0.001198,-0.062569
scaffold_119,180296,253794,210306,25000,0.001011,0.000982,0.000873,-0.070401
scaffold_119,253795,302540,271635,25000,0.001384,0.001855,0.001877,0.078109
scaffold_119,302541,343270,319357,25000,0.001484,0.001323,0.001279,-0.049764
scaffold_119,343271,392372,359391,25000,0.000754,0.001007,0.000811,-0.043857
scaffold_119,392373,444518,418194,25000,0.001996,0.001513,0.002059,0.0846
scaffold_119,444519,512424,479113,25000,0.001312,0.001058,0.001208,0.010196
scaffold_119,512425,604906,584314,25000,0.001499,0.001645,0.001368,-0.074473
scaffold_119,604907,675845,644903,25000,0.001476,0.001552,0.00133,-0.069366
scaffold_119,675846,741174,695282,25000,0.001875,0.001907,0.001684,-0.059933
scaffold_120,1901,339686,216191,25000,0.002654,0.005301,0.006468,0.250367
scaffold_120,339687,378653,362585,25000,0.002246,0.002696,0.002394,-0.016924
scaffold_120,378654,462734,429395,25000,0.003394,0.002796,0.003095,1.2e-05
scaffold_120,462735,553547,522761,25000,0.00379,0.003658,0.003626,-0.014215
scaffold_120,553548,693653,629364,25000,0.003699,0.004819,0.005412,0.126212
scaffold_120,693654,745625,715912,15197,0.003358,0.002076,0.002713,-0.025711
scaffold_121,1368,41422,17442,25000,0.000645,0.000853,0.000727,-0.016346
scaffold_121,41423,199162,148834,25000,0.001161,0.001693,0.001455,-0.01682
scaffold_121,199163,339016,298282,25000,0.00096,0.000984,0.00088,-0.054512
scaffold_121,339017,365638,351985,25000,0.000968,0.000989,0.000857,-0.070993
scaffold_121,365639,572023,450789,25000,0.004131,0.003409,0.003933,0.022457
scaffold_121,572024,672874,642095,25000,0.004521,0.004413,0.006036,0.157774
scaffold_122,13041,130263,69679,25000,0.001698,0.001195,0.001415,-0.037813
scaffold_122,130264,166883,146311,25000,0.001686,0.001593,0.001461,-0.061595
scaffold_122,166884,220492,187709,25000,0.001623,0.001572,0.001454,-0.0523
scaffold_122,220493,267027,242078,25000,0.001559,0.001886,0.001662,-0.018971
scaffold_122,267028,339027,300697,25000,0.001263,0.001498,0.001441,0.021424
scaffold_122,339028,418522,381665,25000,0.001873,0.002201,0.00252,0.109215
scaffold_122,418523,450373,435673,25000,0.002217,0.001738,0.002129,0.039292
scaffold_122,450374,555476,497534,25000,0.001242,0.001417,0.001168,-0.074442
scaffold_122,555477,649302,575063,25000,0.001733,0.001974,0.001624,-0.07075
scaffold_122,649303,703714,691387,16572,0.001727,0.00154,0.001605,-0.000783
scaffold_123,9292,260186,153458,25000,0.007129,0.008047,0.006764,-0.06149
scaffold_123,260187,699658,532569,14756,0.004547,0.004005,0.003961,-0.040878
scaffold_124,79615,377778,273034,25000,0.003014,0.003923,0.005951,0.276231
scaffold_124,377779,421882,396697,25000,0.003606,0.001984,0.005588,0.347633
scaffold_124,421883,586671,497277,25000,0.005812,0.005587,0.005629,-0.006583
scaffold_124,586672,676527,629711,25000,0.00258,0.001053,0.00208,0.071971
scaffold_126,5373,94828,61096,25000,0.001404,0.002252,0.001813,-0.004439
scaffold_126,94829,187759,144769,25000,0.001733,0.001355,0.001379,-0.06068
scaffold_126,187760,238082,208647,25000,0.001051,0.000869,0.001569,0.252683
scaffold_126,238083,275216,256672,25000,0.001763,0.003226,0.002828,0.064637
scaffold_126,275217,514491,453152,25000,0.001979,0.001731,0.001818,-0.010443
scaffold_126,514492,577369,542732,25000,0.0019,0.00177,0.001838,0.000849
scaffold_126,577370,637459,614061,25000,0.000652,0.000649,0.000567,-0.073641
scaffold_127,75140,609206,259509,14282,0.006413,0.006905,0.005947,-0.060443
scaffold_128,18635,46548,32752,25000,0.0007,0.001122,0.000816,-0.056709
scaffold_128,46549,105819,87117,25000,0.001835,0.001404,0.001879,0.078527
scaffold_128,105820,189303,141009,25000,0.0012,0.000769,0.001276,0.136479
scaffold_128,189304,229966,209446,25000,0.001167,0.001443,0.002279,0.278547
scaffold_128,229967,285012,270453,25000,0.001139,0.001081,0.000952,-0.085477
scaffold_128,285013,430775,352084,25000,0.002169,0.001972,0.001868,-0.058884
scaffold_128,430776,504506,480001,25000,0.001636,0.001886,0.001689,-0.02211
scaffold_128,504507,560171,530051,25000,0.002696,0.002722,0.003055,0.065939
scaffold_128,560172,630510,585284,25000,0.001345,0.001394,0.001405,0.01354
scaffold_128,630511,695774,665110,10638,0.001318,0.009308,0.010188,0.434751
scaffold_129,4872,162019,80608,25000,0.007553,0.003927,0.006368,0.053567
scaffold_129,162020,199505,179512,25000,0.004271,0.003842,0.003922,-0.01742
scaffold_129,199506,428718,255420,25000,0.003018,0.002383,0.002539,-0.032919
scaffold_129,428719,677007,600669,22779,0.004307,0.003457,0.005335,0.166357
scaffold_130,4124,120395,68882,25000,0.003267,0.003145,0.003096,-0.0186
scaffold_130,120396,179256,146935,25000,0.004037,0.002996,0.0038,0.041216
scaffold_130,179257,532088,275732,25000,0.004165,0.004063,0.00464,0.063855
scaffold_130,532089,686694,592691,12066,0.011212,0.002452,0.007293,0.112838
scaffold_131,6391,191106,83862,25000,0.005542,0.007941,0.007291,0.041683
scaffold_131,191107,266193,228103,25000,0.003507,0.004977,0.004039,-0.026244
scaffold_131,266194,602632,449839,25000,0.005515,0.009231,0.006445,-0.071972
scaffold_132,114033,529740,204035,17944,0.005688,0.00465,0.004657,-0.055771
scaffold_133,8164,64449,35280,25000,0.002517,0.002454,0.002685,0.04111
scaffold_133,64450,120913,96509,25000,0.002067,0.002046,0.002085,0.007399
scaffold_133,120914,150465,136900,25000,0.002366,0.001702,0.002136,0.003293
scaffold_133,150466,206499,188083,25000,0.000921,0.000921,0.000803,-0.073107
scaffold_133,206518,261384,232463,25000,0.002327,0.00143,0.001824,-0.015782
scaffold_133,261385,289942,275076,25000,0.00178,0.001083,0.001714,0.121994
scaffold_133,289943,372707,342193,25000,0.004247,0.003554,0.00368,-0.035433
scaffold_133,372708,444208,403945,25000,0.001695,0.001778,0.001851,0.032997
scaffold_133,444209,534588,468708,25000,0.002316,0.002274,0.002411,0.026204
scaffold_133,534589,569917,551140,25000,0.001664,0.002018,0.002057,0.058736
scaffold_133,569918,656388,595461,23598,0.00145,0.001555,0.001398,-0.038553
scaffold_134,160938,635105,395994,20252,0.003776,0.003448,0.003965,0.049544
scaffold_135,30299,90819,55908,25000,0.003994,0.003194,0.003354,-0.036941
scaffold_135,90820,206745,118990,25000,0.003612,0.004168,0.003961,-0.000656
scaffold_135,206746,310199,279359,25000,0.002749,0.001703,0.002207,-0.00453
scaffold_135,310200,365082,331579,25000,0.001216,0.001863,0.001516,-0.00823
scaffold_135,365083,485908,413115,25000,0.001987,0.002519,0.002283,0.007071
scaffold_135,485909,519616,498515,13541,0.001707,0.001957,0.002024,0.068532
scaffold_136,41858,104735,82014,25000,0.008074,0.008144,0.007095,-0.071427
scaffold_136,104736,310137,211074,25000,0.008124,0.004952,0.006695,0.012624
scaffold_136,310138,455347,338775,25000,0.007257,0.007724,0.007364,-0.009118
scaffold_136,455348,581646,506954,25000,0.006807,0.007032,0.008644,0.117316
scaffold_138,1,109953,52355,25000,0.002745,0.00268,0.002794,0.015874
scaffold_138,109954,275669,183934,25000,0.003144,0.002852,0.002841,-0.028664
scaffold_138,275670,337942,298815,25000,0.006949,0.006961,0.006726,-0.01792
scaffold_138,337943,478958,447706,25000,0.003884,0.003989,0.003818,-0.015773
scaffold_138,478960,611778,550897,20593,0.005424,0.005295,0.005159,-0.021934
scaffold_139,4642,43662,20483,25000,0.001133,0.000868,0.000984,-0.009053
scaffold_139,43663,107037,66958,25000,0.001002,0.000779,0.000804,-0.054824
scaffold_139,107038,193228,158301,25000,0.001477,0.001472,0.001306,-0.064698
scaffold_139,193230,295040,225492,25000,0.001947,0.002025,0.001831,-0.043376
scaffold_139,295041,412739,339943,25000,0.002168,0.002387,0.002094,-0.044936
scaffold_139,412740,451405,431499,25000,0.001073,0.002514,0.002439,0.161177
scaffold_139,451406,483490,467441,25000,0.000866,0.000909,0.000786,-0.065233
scaffold_139,483491,547081,516161,25000,0.000943,0.000859,0.000804,-0.067643
scaffold_139,547082,623124,566585,25000,0.000802,0.000739,0.000677,-0.068967
scaffold_139,623125,639245,631193,13528,0.005272,0.002968,0.005639,0.162301
scaffold_140,32051,362545,166139,25000,0.006627,0.007303,0.006127,-0.0686
scaffold_140,362546,482706,451039,25000,0.002975,0.003104,0.002716,-0.060265
scaffold_140,482707,558522,527008,16432,0.003369,0.003538,0.003123,-0.053904
scaffold_141,16432,314374,203758,25000,0.008936,0.006639,0.008005,0.014644
scaffold_141,314375,395446,362436,25000,0.006373,0.007369,0.00663,-0.019049
scaffold_141,395447,513182,474005,25000,0.010866,0.012428,0.011145,-0.023517
scaffold_141,513183,575584,534016,25000,0.007243,0.007305,0.006382,-0.069945
scaffold_141,575585,607901,590994,25000,0.005445,0.005626,0.004846,-0.071162
scaffold_142,2414,281176,167826,25000,0.008034,0.007562,0.007771,-0.001841
scaffold_142,281177,375239,318581,25000,0.005713,0.006485,0.006321,0.019077
scaffold_142,375240,605308,478043,25000,0.004061,0.004724,0.003965,-0.054726
scaffold_143,32,79823,44025,25000,0.003904,0.002955,0.005835,0.272231
scaffold_143,79824,151556,119786,25000,0.002488,0.002948,0.00296,0.033654
scaffold_143,151557,297931,196257,25000,0.002109,0.00229,0.002043,-0.039416
scaffold_143,297932,546142,427166,25000,0.003953,0.003528,0.003914,0.024102
scaffold_144,25,35207,17031,25000,0.001321,0.002325,0.001657,-0.051106
scaffold_144,35208,69730,51885,25000,0.004038,0.003903,0.004398,0.051597
scaffold_144,69731,98637,84419,25000,0.002371,0.003794,0.0028,-0.051326
scaffold_144,98638,149265,121966,25000,0.002452,0.003966,0.003369,0.025814
scaffold_144,149266,258641,211665,25000,0.002192,0.002923,0.002347,-0.046017
scaffold_144,258642,298076,275704,25000,0.002343,0.002642,0.002434,-0.012708
scaffold_144,298077,350753,320300,25000,0.00114,0.00106,0.00127,0.074005
scaffold_144,350754,380361,365589,25000,0.002094,0.002597,0.002101,-0.058912
scaffold_144,380362,425031,402864,25000,0.002091,0.003829,0.002828,-0.024373
scaffold_144,425032,480653,461865,25000,0.0029,0.003056,0.003404,0.068929
scaffold_144,480654,509227,494793,25000,0.00214,0.004267,0.003202,-0.000209
scaffold_144,509228,544331,528559,25000,0.001615,0.002413,0.001886,-0.043757
scaffold_144,544332,620799,591961,23876,0.000902,0.0008,0.000783,-0.044347
scaffold_145,7255,105621,52437,25000,0.001366,0.001517,0.001474,0.004281
scaffold_145,105622,194737,152075,25000,0.002203,0.00251,0.003364,0.193334
scaffold_145,194741,362198,279056,25000,0.004173,0.003972,0.005561,0.168374
scaffold_145,362199,589465,445169,25000,0.005672,0.00717,0.008494,0.146865
scaffold_145,589466,604761,597120,11325,0.002831,0.005736,0.004118,-0.021571
scaffold_146,9810,40944,26620,25000,0.000875,0.000875,0.000766,-0.071039
scaffold_146,40945,66951,53969,25000,0.001889,0.001876,0.001866,-0.00444
scaffold_146,66952,108162,85554,25000,0.00069,0.001197,0.000948,0.002466
scaffold_146,108163,248555,187434,25000,0.001254,0.000979,0.001176,0.026796
scaffold_146,248556,342586,289152,25000,0.001741,0.001574,0.001578,-0.026097
scaffold_146,342587,382761,357533,25000,0.001527,0.001396,0.001615,0.053003
scaffold_146,382762,467568,436794,25000,0.00142,0.001271,0.001209,-0.055676
scaffold_146,467569,548943,493230,25000,0.00189,0.001914,0.001905,0.00099
scaffold_146,548944,589600,571798,21664,0.001455,0.00113,0.001263,0.005793
scaffold_147,32208,345360,143192,12235,0.010084,0.010988,0.009443,-0.060546
scaffold_148,362,113748,38206,25000,0.002965,0.002801,0.002525,-0.071028
scaffold_148,113749,241361,211564,25000,0.004887,0.004885,0.004378,-0.058733
scaffold_148,241364,416895,312240,25000,0.005863,0.005727,0.005131,-0.065116
scaffold_148,416896,486799,461904,25000,0.005828,0.005977,0.005227,-0.064962
scaffold_149,25335,190315,122867,25000,0.008891,0.00977,0.00878,-0.032461
scaffold_149,190316,368490,297201,25000,0.003201,0.003418,0.003682,0.056697
scaffold_149,368491,507559,453622,25000,0.002855,0.002703,0.002844,0.01229
scaffold_149,507560,526912,516941,16931,0.003951,0.007728,0.007213,0.111426
scaffold_150,1,26071,13035,25000,0.001292,0.001142,0.002136,0.289369
scaffold_150,26072,54945,40347,25000,0.001595,0.001008,0.005191,0.616666
scaffold_150,54946,80190,67579,25000,0.001489,0.001827,0.003123,0.320375
scaffold_150,80191,120761,102778,25000,0.000812,0.000979,0.001741,0.334711
scaffold_150,120762,201405,152759,25000,0.000868,0.000827,0.000755,-0.061907
scaffold_150,201406,228050,214560,25000,0.001912,0.002373,0.002908,0.159973
scaffold_150,228051,257231,241162,25000,0.001304,0.001277,0.001171,-0.052053
scaffold_150,257232,332295,303048,25000,0.000926,0.000889,0.000876,-0.018347
scaffold_150,332296,429948,380931,25000,0.001272,0.001269,0.001164,-0.046922
scaffold_150,429949,455655,442843,25000,0.001713,0.001997,0.001797,-0.01691
scaffold_150,455656,482847,469681,25000,0.001904,0.001647,0.003895,0.389012
scaffold_150,482848,519963,506150,25000,0.000915,0.000857,0.000773,-0.073289
scaffold_150,519966,550023,536624,25000,0.001143,0.001056,0.000963,-0.070757
scaffold_150,550024,573434,561718,21841,0.001218,0.001152,0.001128,-0.026628
scaffold_151,3138,102845,56461,25000,0.006181,0.004553,0.008152,0.21675
scaffold_151,102846,148387,123730,25000,0.002038,0.002171,0.002246,0.034732
scaffold_151,148389,228355,180050,25000,0.003028,0.003149,0.003273,0.030727
scaffold_151,228356,361408,306308,25000,0.001748,0.002554,0.002698,0.11946
scaffold_151,361409,478816,402622,25000,0.002882,0.004701,0.006675,0.288637
scaffold_151,478817,519140,503145,25000,0.002812,0.002189,0.003807,0.221454
scaffold_151,519141,576588,555022,17874,0.00204,0.002111,0.002502,0.095765
scaffold_152,47711,231054,136908,25000,0.011612,0.011057,0.010166,-0.058171
scaffold_152,231055,300962,270323,25000,0.010145,0.007881,0.008812,-0.012024
scaffold_152,300963,558581,367836,21309,0.005715,0.006004,0.006156,0.026268
scaffold_153,1,27913,13818,25000,0.002989,0.00291,0.002596,-0.0682
scaffold_153,27914,124747,56873,25000,0.004207,0.004267,0.003726,-0.068787
scaffold_153,124748,228154,173893,25000,0.001109,0.001372,0.001257,0.00341
scaffold_153,228155,300583,281684,25000,0.002458,0.002634,0.002404,-0.030664
scaffold_153,300584,377589,333013,25000,0.002517,0.002613,0.002512,-0.011203
scaffold_153,377590,439689,403725,25000,0.002279,0.001827,0.001941,-0.030123
scaffold_153,439690,531074,472311,25000,0.003518,0.003655,0.003263,-0.050596
scaffold_154,76284,189604,163337,25000,0.00132,0.001323,0.001167,-0.064433
scaffold_154,189605,231362,203458,25000,0.001364,0.002024,0.001853,0.047728
scaffold_154,231363,316081,297489,25000,0.00222,0.002464,0.002292,-0.011466
scaffold_154,316082,438211,379571,25000,0.001196,0.001889,0.001327,-0.080428
scaffold_154,438212,474009,459207,25000,0.001333,0.001215,0.002065,0.263856
scaffold_154,474010,555891,511489,19475,0.002608,0.002877,0.003251,0.087474
scaffold_155,144254,526028,450884,25000,0.003122,0.003575,0.003586,0.03642
scaffold_155,526029,549106,538173,17239,0.002895,0.004523,0.003745,0.035148
scaffold_156,4208,436834,274559,25000,0.004472,0.007254,0.005871,0.000731
scaffold_156,436835,529707,503504,25000,0.002347,0.002532,0.002309,-0.029499
scaffold_157,2670,102538,40446,25000,0.001734,0.001771,0.001658,-0.029534
scaffold_157,102539,180635,142296,25000,0.001116,0.001269,0.001063,-0.061515
scaffold_157,180636,301930,264509,25000,0.003447,0.004537,0.007155,0.290685
scaffold_157,301931,380016,339649,25000,0.002563,0.001837,0.002518,0.069641
scaffold_157,380017,531063,474354,16411,0.004948,0.00452,0.005634,0.091103
scaffold_158,22753,450737,127232,12693,0.001028,0.004644,0.008488,0.541026
scaffold_159,34834,411956,151548,25000,0.008436,0.008841,0.010404,0.098278
scaffold_159,411957,462881,431756,17626,0.004793,0.00566,0.005609,0.048026
scaffold_160,23461,81853,47452,25000,0.002877,0.00426,0.004537,0.126496
scaffold_160,81854,293188,198600,25000,0.003068,0.0031,0.002769,-0.057646
scaffold_160,293189,480993,371567,25000,0.009023,0.010356,0.008994,-0.039788
scaffold_161,14312,369606,290186,25000,0.003259,0.002127,0.002571,-0.02484
scaffold_161,369607,459353,403085,25000,0.003147,0.00336,0.003532,0.043611
scaffold_161,459354,512661,489645,25000,0.001609,0.001888,0.001596,-0.048717
scaffold_162,1,363979,170620,25000,0.006488,0.005823,0.00584,-0.028109
scaffold_162,363980,490481,438074,25000,0.00325,0.003376,0.004604,0.172088
scaffold_163,80581,312820,207912,25000,0.003431,0.003397,0.003452,0.00592
scaffold_163,312821,456072,374407,25000,0.00569,0.005981,0.006107,0.024225
scaffold_164,14496,479404,315026,20119,0.001625,0.00268,0.001886,-0.070794
scaffold_165,173,50869,24554,25000,0.00491,0.004956,0.004387,-0.062677
scaffold_165,50870,85441,68875,25000,0.00164,0.001635,0.001432,-0.071609
scaffold_165,85442,141442,104756,25000,0.003047,0.003201,0.00334,0.035638
scaffold_165,141443,201761,175639,25000,0.0047,0.004139,0.003881,-0.069599
scaffold_165,201762,456386,344604,25000,0.007881,0.00572,0.007553,0.055679
scaffold_167,9313,254351,134782,25000,0.011936,0.013175,0.011406,-0.051336
scaffold_167,254352,360589,297584,13031,0.00581,0.005789,0.005196,-0.060099
scaffold_168,85964,167356,146952,25000,0.006594,0.007705,0.006245,-0.072328
scaffold_168,167357,450397,296507,25000,0.005061,0.005143,0.004502,-0.066936
scaffold_169,43985,406332,223607,25000,0.002043,0.003309,0.002396,-0.059129
scaffold_170,24046,467203,186564,17887,0.0039,0.007009,0.006751,0.112494
scaffold_171,10089,137509,44764,25000,0.00122,0.001148,0.00112,-0.029648
scaffold_171,137510,171799,154056,25000,0.001158,0.001549,0.001233,-0.049824
scaffold_171,171800,203521,189973,25000,0.003162,0.001055,0.002026,-0.021461
scaffold_171,203522,302234,283767,25000,0.001314,0.001298,0.001206,-0.042631
scaffold_171,302235,344287,322105,25000,0.001374,0.00262,0.001873,-0.03428
scaffold_171,344288,400098,366641,25000,0.001833,0.001697,0.001682,-0.025506
scaffold_171,400099,460893,429923,18958,0.002627,0.002588,0.002483,-0.025166
scaffold_172,20181,118395,65508,25000,0.005094,0.003915,0.004975,0.052803
scaffold_172,118396,288681,219009,25000,0.002901,0.00224,0.003248,0.123262
scaffold_172,288682,375436,344873,25000,0.001536,0.001442,0.001431,-0.020984
scaffold_172,375437,416427,395562,25000,0.002945,0.002344,0.002876,0.044537
scaffold_172,416428,455241,444238,14151,0.002001,0.002625,0.002222,-0.021397
scaffold_173,8601,47352,29767,25000,0.001262,0.001491,0.00132,-0.026257
scaffold_173,47353,136482,92711,25000,0.001273,0.002255,0.001634,-0.040858
scaffold_173,136483,218437,172817,25000,0.0027,0.001599,0.002164,0.00375
scaffold_173,218438,427571,366643,25000,0.002057,0.001394,0.002345,0.160713
scaffold_173,427572,458796,446471,11681,0.004105,0.0038,0.005811,0.204199
scaffold_174,26,96885,39346,25000,0.004987,0.003542,0.004383,0.014577
scaffold_174,96886,278438,175631,25000,0.004909,0.005422,0.004871,-0.031297
scaffold_174,278439,367980,332859,25000,0.004085,0.005197,0.005248,0.065142
scaffold_174,367981,384644,375281,10779,0.002893,0.002449,0.002486,-0.005971
scaffold_175,25736,249857,98779,25000,0.006793,0.005623,0.005448,-0.069809
scaffold_176,26,71539,31303,25000,0.001665,0.002258,0.002499,0.127514
scaffold_176,71540,182029,146726,25000,0.000977,0.002996,0.002379,0.095269
scaffold_176,182030,252455,211475,25000,0.001377,0.001323,0.001484,0.04726
scaffold_176,252456,280099,266419,25000,0.003701,0.003642,0.005164,0.178232
scaffold_176,280100,348365,318051,25000,0.001029,0.001186,0.001035,-0.036303
scaffold_176,348366,395703,373404,25000,0.001777,0.002031,0.001835,-0.019755
scaffold_176,395704,427232,412846,18180,0.001559,0.001501,0.001433,-0.034966
scaffold_177,892,188816,74757,25000,0.006965,0.006989,0.006308,-0.053946
scaffold_179,16394,412343,142170,25000,0.006166,0.00604,0.006243,0.012088
scaffold_180,61235,308330,234970,10163,0.006374,0.006772,0.005554,-0.092311
scaffold_181,826,223488,82691,25000,0.001166,0.001778,0.00138,-0.043552
scaffold_182,21844,162596,100825,25000,0.006593,0.005332,0.005585,-0.034926
scaffold_182,162598,296245,231965,25000,0.00446,0.004055,0.004134,-0.015659
scaffold_182,296246,361664,315718,25000,0.002861,0.002959,0.002579,-0.064522
scaffold_182,361665,413451,389290,21588,0.005263,0.006744,0.005749,-0.023158
scaffold_183,170168,209164,188701,25000,0.004563,0.003591,0.003905,-0.023005
scaffold_183,209165,243357,223307,25000,0.004132,0.007799,0.005957,-0.00078
scaffold_183,243358,359888,303832,25000,0.002098,0.002702,0.002613,0.042757
scaffold_183,359889,408328,389922,20688,0.001342,0.001321,0.001212,-0.050122
scaffold_184,3502,130849,33546,25000,0.003697,0.004373,0.00412,0.011096
scaffold_184,130850,170243,148198,25000,0.001897,0.004785,0.005844,0.285476
scaffold_184,170244,211401,190790,25000,0.001949,0.001718,0.001653,-0.055299
scaffold_184,211402,343079,284847,25000,0.003542,0.004674,0.004215,0.013734
scaffold_185,60148,123881,94800,25000,0.001114,0.001721,0.001408,0.026437
scaffold_185,123882,169033,147300,25000,0.003199,0.003952,0.003452,-0.018824
scaffold_185,169034,245164,204383,25000,0.001621,0.001672,0.001588,-0.019329
scaffold_185,245165,312038,276535,25000,0.00234,0.002043,0.001944,-0.064174
scaffold_185,312039,357084,319610,11354,0.002163,0.002587,0.002564,0.064028
scaffold_186,32601,93379,56291,25000,0.001992,0.00163,0.001639,-0.04971
scaffold_186,93380,268274,175138,25000,0.001724,0.001444,0.001593,0.002855
scaffold_186,268275,381116,311725,25000,0.003282,0.003183,0.003041,-0.032615
scaffold_188,16754,131162,78616,25000,0.001177,0.001111,0.001266,0.052466
scaffold_188,131163,244078,190606,25000,0.003099,0.002388,0.002454,-0.059471
scaffold_188,244079,300870,265514,25000,0.001797,0.002962,0.002777,0.05045
scaffold_188,300872,392519,338472,16679,0.002987,0.003071,0.002876,-0.027365
scaffold_190,15553,59174,35760,25000,0.001257,0.000942,0.001073,-0.012515
scaffold_190,59175,115336,75746,25000,0.000835,0.000846,0.000784,-0.037068
scaffold_190,115337,162444,142723,25000,0.000831,0.001056,0.000818,-0.07666
scaffold_190,162445,206063,185214,25000,0.002011,0.001654,0.001995,0.045061
scaffold_190,206064,307982,272789,25000,0.002875,0.001521,0.002913,0.14413
scaffold_190,307983,348904,328757,25000,0.002369,0.001158,0.001827,0.018872
scaffold_192,12395,108034,44706,25000,0.001993,0.001352,0.002473,0.203286
scaffold_192,108035,154647,128131,25000,0.001696,0.002708,0.002098,-0.026004
scaffold_192,154649,196523,175821,25000,0.001745,0.001534,0.002181,0.145843
scaffold_192,196524,248213,224827,25000,0.001424,0.001258,0.001739,0.133049
scaffold_192,248214,292107,274433,25000,0.001277,0.001109,0.001188,-0.00249
scaffold_192,292108,323761,310369,25000,0.001494,0.001466,0.001404,-0.027936
scaffold_192,323762,359373,353034,10242,0.001543,0.001465,0.001381,-0.046755
scaffold_193,38387,242778,141609,25000,0.009939,0.011068,0.010028,-0.024726
scaffold_193,242779,282073,261586,25000,0.003067,0.006326,0.009735,0.363906
scaffold_193,282074,372893,330372,14691,0.006286,0.006392,0.007024,0.052951
scaffold_194,33829,356113,185237,19581,0.004835,0.004219,0.004267,-0.031521
scaffold_195,6667,148183,25712,25000,0.00188,0.002855,0.00376,0.238908
scaffold_195,148184,244370,188503,25000,0.007418,0.00562,0.006444,-0.006164
scaffold_195,244371,348521,289777,12812,0.013615,0.01115,0.015043,0.090164
scaffold_196,15558,105704,54280,25000,0.002155,0.002309,0.002624,0.083279
scaffold_196,105705,203228,160382,25000,0.00563,0.007139,0.006081,-0.026044
scaffold_196,203229,260523,226520,25000,0.003678,0.007192,0.006039,0.055886
scaffold_196,260524,340535,297141,21531,0.00324,0.002713,0.002834,-0.026158
scaffold_197,144277,201974,176312,25000,0.001219,0.001353,0.001155,-0.057308
scaffold_197,201975,315827,295295,14412,0.002175,0.002428,0.002218,-0.019636
scaffold_200,4557,56424,26270,25000,0.004833,0.005294,0.006382,0.121971
scaffold_200,56425,187777,134367,25000,0.003184,0.002535,0.003085,0.039268
scaffold_200,187778,238823,219514,25000,0.004139,0.00535,0.004454,-0.033731
scaffold_200,238826,323384,281896,25000,0.002137,0.002414,0.002179,-0.023019
scaffold_201,93300,285788,235095,25000,0.004027,0.003975,0.003786,-0.029476
scaffold_202,23044,64787,40700,25000,0.001025,0.000929,0.000901,-0.043013
scaffold_202,64788,233801,153616,25000,0.002789,0.001596,0.002065,-0.031943
scaffold_202,233802,314456,284739,19310,0.001822,0.001419,0.001614,0.015457
scaffold_203,17227,58347,32046,25000,0.001438,0.001776,0.001405,-0.072129
scaffold_203,58348,89006,73568,25000,0.002194,0.002002,0.001844,-0.069007
scaffold_203,89007,123440,107466,25000,0.004058,0.002715,0.003243,-0.02306
scaffold_203,123441,175560,149496,25000,0.001826,0.001882,0.001901,0.01328
scaffold_203,175561,288484,218493,25000,0.002948,0.00231,0.003152,0.095877
scaffold_205,4917,50220,29186,25000,0.001523,0.001431,0.001283,-0.075194
scaffold_205,50221,153771,64562,25000,0.002057,0.001292,0.001537,-0.066694
scaffold_205,153772,196775,171942,25000,0.001632,0.000998,0.001258,-0.023849
scaffold_205,196776,284485,226906,25000,0.003044,0.002784,0.002867,-0.010564
scaffold_207,1811,66952,38609,25000,0.00206,0.001892,0.0018,-0.049639
scaffold_207,66953,145978,103916,25000,0.001113,0.000756,0.001935,0.363343
scaffold_207,145979,222232,189936,25000,0.001107,0.001033,0.00133,0.114766
scaffold_207,222233,262429,245859,25000,0.001728,0.001808,0.001591,-0.056351
scaffold_210,71919,257919,181351,24734,0.002065,0.001948,0.002155,0.037948
scaffold_211,13041,61286,44343,25000,0.00185,0.00182,0.001675,-0.048578
